transaction_id,product_type,region,amount,transaction_date
4931,Renters,West,22.24,2024-12-02
4932,Renters,West,19.73,2024-03-08
4933,Homeowners,Northeast,212.24,2024-06-03
4934,Renters,West,22.69,2024-12-24
4935,Renters,Midwest,12.38,2024-08-06
4936,Homeowners,South,160.81,2024-11-27
4937,Flood,South,192.63,2025-07-21
4938,Renters,West,13.49,2024-05-25
4939,Renters,West,23.36,2025-04-24
4940,Renters,South,12.71,2024-01-30
4941,Renters,West,24.82,2024-05-31
4942,Renters,Midwest,12.49,2025-06-16
4943,Renters,West,23.47,2025-05-03
4944,Renters,Northeast,15.35,2025-04-01
4945,Renters,West,15.62,2025-03-23
4946,Renters,Northeast,20.6,2025-06-04
4947,Renters,Midwest,12.86,2024-03-08
4948,Renters,South,21.41,2025-07-19
4949,Homeowners,Northeast,179.81,2025-01-25
4950,Renters,Midwest,22.05,2024-06-22
4951,Homeowners,South,198.52,2024-02-19
4952,Renters,South,23.71,2025-08-18
4953,Renters,West,12.75,2024-02-02
4954,Renters,South,22.32,2024-02-06
4955,Renters,Midwest,24.32,2024-08-24
4956,Renters,South,12.76,2024-12-26
4957,Renters,Northeast,15.06,2025-08-22
4958,Renters,Northeast,19.17,2025-01-01
4959,Renters,Northeast,23.55,2025-05-09
4960,Renters,South,20.66,2024-10-20
4961,Renters,Northeast,17.31,2025-07-11
4962,Renters,Midwest,22.04,2024-09-17
4963,Renters,West,13.21,2024-03-14
4964,Renters,West,18.68,2025-03-08
4965,Renters,South,20.39,2024-02-04
4966,Renters,West,20.73,2025-09-28
4967,Renters,South,13.45,2024-10-08
4968,Renters,West,22.14,2024-02-11
4969,Renters,South,20.51,2024-07-11
4970,Flood,South,218.98,2024-03-30
4971,Renters,Northeast,17.67,2024-08-30
4972,Renters,Northeast,20.87,2025-03-05
4973,Renters,Midwest,19.73,2024-08-12
4974,Renters,Northeast,20.02,2025-05-17
4975,Homeowners,South,203.17,2024-08-28
4976,Renters,South,23.75,2024-08-31
4977,Homeowners,West,158.6,2025-04-28
4978,Renters,West,17.67,2024-08-30
4979,Renters,South,20.38,2025-01-16
4980,Renters,West,13.69,2025-08-27
4981,Renters,Midwest,23.72,2025-02-02
4982,Renters,Northeast,23.46,2025-07-02
4983,Renters,Northeast,20.45,2024-04-13
4984,Renters,Midwest,17.29,2025-07-08
4985,Homeowners,South,224.14,2024-12-25
4986,Renters,South,21.16,2024-04-05
4987,Homeowners,South,203.48,2025-04-30
4988,Renters,West,22.69,2024-09-03
4989,Renters,Midwest,17.32,2024-04-20
4990,Renters,South,13.26,2024-07-18
4991,Renters,West,18.85,2024-01-29
4992,Renters,West,22.44,2024-10-22
4993,Homeowners,South,165.35,2025-07-14
4994,Homeowners,Northeast,214.84,2025-09-12
4995,Renters,Northeast,23.52,2025-05-26
4996,Renters,South,15.65,2024-01-18
4997,Renters,South,15.19,2025-09-26
4998,Renters,West,19.61,2024-08-23
4999,Renters,West,12.2,2024-09-16
5000,Renters,Northeast,12.03,2025-07-23
5001,Homeowners,South,206.21,2024-04-04
5002,Renters,South,21.18,2025-03-01
5003,Renters,Midwest,24.33,2025-02-06
5004,Renters,South,18.57,2025-03-05
5005,Homeowners,West,221.38,2024-01-30
5006,Renters,Northeast,24.61,2025-08-16
5007,Flood,Northeast,185.25,2025-04-09
5008,Renters,Midwest,12.78,2025-03-13
5009,Homeowners,West,183.6,2025-08-04
5010,Flood,South,171.6,2025-01-14
5011,Renters,Northeast,14.17,2024-03-06
5012,Renters,Northeast,23.82,2024-02-28
5013,Renters,West,13.4,2024-08-24
5014,Renters,South,14.15,2024-04-24
5015,Renters,West,24.01,2025-05-14
5016,Renters,West,22.3,2025-01-19
5017,Renters,West,13.79,2024-08-21
5018,Renters,Midwest,15.96,2025-03-31
5019,Renters,Northeast,20.53,2025-09-15
5020,Homeowners,South,176.08,2024-12-31
5021,Renters,Northeast,24.76,2024-01-28
5022,Renters,South,19.01,2024-04-24
5023,Renters,Midwest,21.66,2024-10-24
5024,Renters,South,22.96,2024-05-07
5025,Renters,Midwest,24.74,2024-11-01
5026,Renters,West,13.96,2025-04-11
5027,Renters,South,16.92,2025-04-29
5028,Homeowners,South,189.19,2024-08-16
5029,Renters,West,23.48,2025-07-15
5030,Homeowners,South,174.98,2025-02-15
5031,Renters,Northeast,15.76,2025-02-02
5032,Renters,South,21.25,2025-08-28
5033,Renters,South,20.74,2024-08-27
5034,Renters,Northeast,13.33,2024-10-22
5035,Renters,South,19.2,2024-11-13
5036,Renters,Northeast,15.23,2025-02-23
5037,Renters,Northeast,22.3,2024-06-22
5038,Renters,South,15.39,2024-09-09
5039,Renters,South,20.95,2025-04-05
5040,Renters,South,22.78,2024-02-27
5041,Renters,South,19.91,2025-06-17
5042,Renters,Northeast,20.94,2025-03-31
5043,Renters,South,21.51,2024-10-13
5044,Renters,South,24.73,2024-01-31
5045,Renters,West,18.0,2024-10-17
5046,Renters,Midwest,23.25,2024-09-18
5047,Renters,West,24.39,2025-02-26
5048,Renters,South,21.34,2025-02-19
5049,Renters,South,22.55,2024-08-14
5050,Renters,West,16.65,2024-04-14
5051,Renters,Midwest,24.9,2024-09-22
5052,Homeowners,South,166.57,2024-02-03
5053,Renters,South,14.27,2024-12-01
5054,Renters,Northeast,16.32,2024-05-04
5055,Renters,South,18.83,2025-05-06
5056,Homeowners,South,209.48,2024-10-31
5057,Renters,South,20.18,2024-06-17
5058,Flood,South,170.86,2025-04-21
5059,Renters,West,17.29,2024-09-09
5060,Renters,Midwest,23.15,2025-02-20
5061,Renters,Northeast,17.24,2024-06-01
5062,Renters,South,21.0,2024-01-20
5063,Renters,Midwest,13.29,2025-01-02
5064,Renters,West,15.73,2024-05-26
5065,Renters,South,17.85,2024-10-13
5066,Renters,Northeast,17.3,2025-01-29
5067,Homeowners,Northeast,163.58,2024-02-29
5068,Renters,South,22.49,2025-01-09
5069,Homeowners,South,205.64,2024-09-14
5070,Renters,South,21.43,2025-01-31
5071,Renters,South,16.28,2025-04-06
5072,Renters,South,24.96,2024-11-22
5073,Renters,Midwest,22.8,2024-03-24
5074,Renters,West,19.74,2024-11-04
5075,Renters,South,24.71,2024-10-28
5076,Renters,West,12.07,2024-04-15
5077,Flood,West,161.3,2025-05-08
5078,Renters,Northeast,14.92,2024-11-09
5079,Homeowners,Midwest,187.1,2025-04-09
5080,Renters,West,19.68,2025-08-05
5081,Renters,West,16.94,2025-01-12
5082,Renters,South,23.0,2024-12-30
5083,Renters,South,24.37,2025-08-19
5084,Renters,Midwest,19.58,2024-01-02
5085,Renters,South,23.91,2024-08-26
5086,Renters,South,22.68,2025-04-07
5087,Renters,West,16.2,2025-02-10
5088,Renters,Midwest,19.56,2024-09-21
5089,Renters,Midwest,16.94,2025-02-20
5090,Renters,West,22.57,2025-08-01
5091,Renters,Midwest,21.39,2025-09-10
5092,Renters,South,14.74,2024-04-22
5093,Renters,West,19.3,2024-07-14
5094,Renters,Northeast,24.35,2024-02-11
5095,Renters,South,17.84,2024-10-30
5096,Homeowners,West,210.66,2024-09-20
5097,Flood,South,243.26,2025-09-30
5098,Renters,South,19.38,2024-02-27
5099,Renters,South,22.11,2024-04-03
5100,Renters,West,18.84,2025-05-30
5101,Renters,Northeast,18.63,2025-08-11
5102,Renters,Northeast,23.66,2024-12-07
5103,Homeowners,Midwest,201.1,2024-01-12
5104,Renters,Northeast,13.78,2025-03-11
5105,Renters,South,12.11,2024-02-23
5106,Renters,South,17.97,2024-06-17
5107,Renters,Midwest,17.77,2025-02-15
5108,Renters,South,12.35,2025-04-18
5109,Renters,Midwest,24.05,2024-03-12
5110,Renters,Midwest,15.06,2024-06-23
5111,Homeowners,South,164.41,2025-07-31
5112,Renters,South,17.72,2025-02-24
5113,Renters,South,24.71,2024-07-23
5114,Renters,Northeast,16.37,2024-09-06
5115,Renters,South,18.54,2025-01-11
5116,Renters,West,15.66,2024-02-06
5117,Renters,West,13.8,2024-12-21
5118,Renters,South,22.41,2025-05-01
5119,Flood,South,114.14,2024-01-25
5120,Renters,South,24.96,2025-09-02
5121,Renters,Northeast,19.66,2024-08-07
5122,Renters,West,17.63,2025-03-07
5123,Homeowners,South,165.65,2024-04-10
5124,Homeowners,West,181.42,2024-09-15
5125,Flood,South,133.69,2025-07-03
5126,Renters,Northeast,22.46,2024-11-07
5127,Renters,Midwest,13.55,2024-06-07
5128,Renters,Midwest,14.82,2025-02-09
5129,Homeowners,Northeast,166.52,2024-12-20
5130,Renters,Midwest,21.0,2024-05-22
5131,Renters,West,19.89,2024-10-29
5132,Renters,West,24.48,2024-02-01
5133,Renters,West,20.38,2025-06-11
5134,Renters,South,21.77,2024-06-27
5135,Renters,Northeast,17.8,2024-11-13
5136,Renters,Midwest,24.98,2025-09-12
5137,Renters,Northeast,15.01,2025-06-06
5138,Renters,Northeast,23.44,2025-07-26
5139,Renters,Northeast,17.73,2025-04-30
5140,Renters,West,16.39,2025-06-10
5141,Renters,West,22.8,2025-04-17
5142,Renters,Northeast,18.34,2025-01-09
5143,Renters,South,18.26,2024-09-16
5144,Homeowners,South,208.14,2024-06-22
5145,Renters,Midwest,13.35,2025-09-08
5146,Renters,South,18.37,2024-02-15
5147,Renters,Northeast,21.56,2024-09-28
5148,Homeowners,South,206.52,2025-08-10
5149,Renters,West,19.3,2024-03-03
5150,Renters,West,19.45,2024-07-12
5151,Renters,South,22.14,2024-10-27
5152,Renters,South,15.26,2025-04-05
5153,Flood,South,77.97,2024-07-02
5154,Renters,South,24.31,2024-11-05
5155,Renters,Northeast,19.88,2025-06-07
5156,Renters,Midwest,14.12,2025-01-19
5157,Renters,Midwest,22.52,2024-12-16
5158,Renters,South,14.49,2025-08-24
5159,Renters,South,17.4,2024-08-14
5160,Renters,South,16.68,2024-05-01
5161,Renters,South,14.95,2025-02-01
5162,Homeowners,South,186.26,2024-01-19
5163,Renters,West,17.31,2025-01-29
5164,Renters,South,20.99,2025-08-05
5165,Renters,Midwest,15.35,2024-08-14
5166,Homeowners,West,185.3,2024-07-22
5167,Renters,South,22.13,2024-09-20
5168,Renters,South,12.05,2025-06-29
5169,Homeowners,South,199.82,2025-07-03
5170,Renters,Midwest,12.04,2024-07-16
5171,Renters,Northeast,24.4,2025-01-14
5172,Renters,West,20.88,2024-04-21
5173,Renters,South,17.93,2025-05-21
5174,Homeowners,South,223.63,2025-05-30
5175,Renters,West,24.29,2025-06-07
5176,Renters,South,15.46,2025-08-16
5177,Renters,South,16.38,2024-10-18
5178,Renters,South,18.04,2024-04-25
5179,Renters,South,18.65,2024-03-16
5180,Renters,Northeast,17.22,2024-10-18
5181,Renters,West,23.91,2025-09-20
5182,Renters,South,16.28,2025-04-08
5183,Renters,Midwest,21.11,2025-07-06
5184,Renters,Midwest,18.03,2025-09-06
5185,Renters,South,18.47,2024-10-17
5186,Renters,South,19.73,2025-08-07
5187,Renters,South,16.86,2024-06-08
5188,Renters,West,13.55,2024-04-07
5189,Homeowners,South,222.82,2024-10-15
5190,Flood,South,122.12,2025-03-05
5191,Renters,West,17.43,2024-11-27
5192,Renters,Midwest,16.17,2025-08-19
5193,Renters,West,23.66,2024-07-20
5194,Renters,South,17.13,2025-05-18
5195,Renters,Northeast,23.84,2024-06-15
5196,Homeowners,Northeast,224.14,2024-07-02
5197,Homeowners,Midwest,194.18,2025-08-09
5198,Renters,South,13.21,2024-02-01
5199,Renters,Midwest,20.96,2025-06-17
5200,Renters,South,12.94,2024-10-13
5201,Renters,South,18.46,2025-04-10
5202,Renters,West,21.74,2025-02-22
5203,Renters,Northeast,14.85,2025-06-28
5204,Renters,South,15.22,2024-01-04
5205,Renters,West,18.87,2024-08-16
5206,Renters,Midwest,24.94,2024-08-10
5207,Renters,South,13.64,2025-07-28
5208,Homeowners,Midwest,210.42,2024-09-13
5209,Renters,West,18.64,2024-02-07
5210,Renters,Midwest,16.22,2025-08-28
5211,Renters,Midwest,23.1,2025-01-06
5212,Homeowners,West,167.42,2024-01-08
5213,Renters,South,14.07,2025-09-23
5214,Renters,Midwest,18.16,2025-04-29
5215,Homeowners,South,153.31,2024-08-25
5216,Homeowners,Midwest,206.97,2024-09-06
5217,Renters,Northeast,18.89,2024-12-04
5218,Renters,Midwest,19.53,2025-09-14
5219,Flood,South,229.42,2024-05-17
5220,Renters,West,23.86,2025-07-16
5221,Renters,Midwest,19.1,2024-04-16
5222,Renters,South,13.07,2025-01-02
5223,Renters,Midwest,14.24,2024-03-06
5224,Renters,South,24.35,2025-09-30
5225,Renters,South,14.25,2024-08-30
5226,Renters,West,21.72,2024-12-28
5227,Homeowners,Northeast,199.56,2025-02-23
5228,Homeowners,West,217.0,2024-10-21
5229,Renters,South,23.93,2025-02-15
5230,Renters,South,13.88,2024-07-17
5231,Renters,Northeast,17.62,2025-07-20
5232,Renters,Midwest,14.35,2024-03-26
5233,Renters,Northeast,21.23,2025-07-16
5234,Renters,West,16.4,2025-03-27
5235,Renters,Midwest,19.54,2025-08-21
5236,Homeowners,South,194.33,2025-05-19
5237,Renters,West,23.89,2025-05-31
5238,Renters,Midwest,21.59,2025-06-01
5239,Renters,South,22.56,2025-09-05
5240,Renters,Northeast,19.48,2025-03-07
5241,Renters,South,15.63,2025-02-08
5242,Renters,South,24.39,2025-04-25
5243,Renters,South,22.39,2024-04-22
5244,Renters,West,17.39,2024-07-23
5245,Renters,Northeast,12.56,2024-05-27
5246,Renters,Northeast,21.6,2025-07-02
5247,Renters,West,16.71,2025-08-26
5248,Homeowners,South,215.17,2024-08-06
5249,Renters,West,23.72,2025-01-22
5250,Renters,West,18.08,2024-03-19
5251,Renters,Midwest,23.64,2025-07-01
5252,Homeowners,South,175.69,2024-03-28
5253,Renters,West,13.16,2025-07-20
5254,Renters,Northeast,14.06,2024-12-31
5255,Renters,Northeast,21.49,2025-01-22
5256,Homeowners,Midwest,157.91,2025-04-19
5257,Renters,South,20.2,2024-05-15
5258,Renters,South,12.43,2024-11-18
5259,Renters,Midwest,23.69,2024-02-03
5260,Renters,West,20.89,2024-07-28
5261,Renters,South,18.9,2024-07-08
5262,Renters,Northeast,13.95,2025-03-18
5263,Renters,West,13.46,2025-01-20
5264,Renters,Northeast,21.82,2024-03-02
5265,Renters,West,12.59,2024-03-05
5266,Renters,South,15.76,2024-06-09
5267,Homeowners,Midwest,169.55,2024-06-17
5268,Renters,South,21.62,2025-08-10
5269,Renters,South,21.67,2024-09-09
5270,Homeowners,West,222.99,2025-01-02
5271,Renters,South,19.45,2025-02-05
5272,Renters,Northeast,24.35,2025-07-02
5273,Renters,South,13.4,2024-09-23
5274,Renters,Northeast,18.1,2025-02-06
5275,Renters,South,12.45,2024-04-03
5276,Renters,West,17.37,2025-05-08
5277,Renters,Midwest,22.35,2024-03-19
5278,Renters,Midwest,12.87,2024-01-10
5279,Renters,South,21.68,2025-08-18
5280,Renters,South,19.5,2024-06-23
5281,Renters,West,23.24,2025-06-13
5282,Renters,South,18.44,2024-08-20
5283,Renters,Northeast,23.47,2025-05-25
5284,Renters,West,24.83,2025-09-04
5285,Renters,South,24.72,2024-04-25
5286,Renters,Midwest,18.01,2024-01-24
5287,Homeowners,South,180.71,2025-06-21
5288,Flood,South,195.75,2024-04-10
5289,Renters,South,20.01,2025-08-06
5290,Renters,Midwest,12.65,2025-01-28
5291,Renters,South,23.77,2025-03-13
5292,Renters,Northeast,22.07,2024-07-15
5293,Homeowners,Midwest,186.97,2025-04-06
5294,Renters,West,14.97,2025-02-20
5295,Homeowners,South,168.27,2025-06-30
5296,Renters,South,15.38,2024-09-08
5297,Renters,South,15.23,2024-08-21
5298,Homeowners,West,171.13,2025-03-04
5299,Renters,Midwest,15.54,2024-01-02
5300,Renters,South,14.71,2024-10-05
5301,Renters,South,24.71,2024-09-30
5302,Renters,South,12.47,2025-08-06
5303,Renters,Northeast,24.11,2025-01-23
5304,Homeowners,West,187.28,2025-08-24
5305,Renters,South,13.87,2024-12-22
5306,Renters,South,20.35,2025-03-30
5307,Homeowners,South,157.91,2024-05-02
5308,Flood,Northeast,138.71,2025-04-30
5309,Homeowners,South,190.25,2024-03-23
5310,Renters,Midwest,12.62,2024-04-12
5311,Renters,South,22.12,2024-07-10
5312,Renters,South,20.0,2025-01-07
5313,Renters,West,20.08,2025-08-04
5314,Homeowners,South,198.98,2025-04-09
5315,Renters,South,24.87,2025-05-15
5316,Renters,West,22.0,2024-05-26
5317,Renters,West,23.42,2025-07-21
5318,Homeowners,Midwest,171.39,2024-09-22
5319,Homeowners,West,195.42,2025-03-20
5320,Renters,South,13.58,2025-01-26
5321,Homeowners,Midwest,166.61,2024-08-15
5322,Homeowners,South,169.09,2024-02-06
5323,Renters,South,21.11,2024-01-06
5324,Renters,West,12.84,2025-01-20
5325,Renters,Midwest,18.92,2024-11-20
5326,Renters,South,22.69,2025-09-30
5327,Renters,South,13.85,2024-09-27
5328,Renters,Midwest,22.96,2024-09-26
5329,Renters,South,22.48,2025-09-28
5330,Renters,West,13.87,2024-09-26
5331,Homeowners,West,201.1,2025-09-23
5332,Renters,Midwest,20.68,2025-05-21
5333,Renters,West,13.06,2025-03-23
5334,Renters,West,22.6,2024-10-12
5335,Renters,South,24.88,2025-05-01
5336,Homeowners,South,174.82,2025-05-17
5337,Renters,Northeast,16.64,2025-06-17
5338,Renters,South,13.67,2024-09-18
5339,Renters,South,16.97,2024-04-17
5340,Renters,Midwest,13.59,2024-09-21
5341,Renters,Midwest,17.71,2024-02-28
5342,Renters,West,16.65,2025-07-08
5343,Renters,Midwest,22.57,2024-05-16
5344,Renters,West,24.0,2025-09-08
5345,Renters,West,19.39,2024-12-10
5346,Renters,Northeast,12.05,2024-03-04
5347,Renters,Midwest,19.82,2024-08-21
5348,Homeowners,Northeast,195.11,2024-05-16
5349,Flood,Northeast,236.54,2024-07-24
5350,Renters,Midwest,13.64,2024-09-18
5351,Renters,Midwest,12.09,2024-07-04
5352,Renters,South,19.56,2024-02-05
5353,Renters,South,15.46,2025-07-09
5354,Renters,Midwest,16.69,2025-08-08
5355,Renters,South,23.01,2024-08-22
5356,Renters,Midwest,12.3,2024-07-30
5357,Renters,West,22.72,2025-04-04
5358,Renters,West,18.32,2024-01-17
5359,Flood,South,87.32,2025-06-11
5360,Renters,South,16.29,2025-01-11
5361,Renters,South,18.52,2025-06-19
5362,Renters,Northeast,16.71,2025-05-17
5363,Renters,South,17.78,2025-08-16
5364,Renters,South,24.05,2024-12-09
5365,Renters,Northeast,12.9,2024-01-12
5366,Homeowners,Northeast,198.98,2025-03-31
5367,Homeowners,South,195.71,2025-07-23
5368,Renters,Midwest,20.04,2024-10-22
5369,Renters,West,22.4,2025-02-11
5370,Renters,Northeast,13.91,2024-05-25
5371,Homeowners,West,222.66,2024-08-30
5372,Renters,South,13.91,2025-05-22
5373,Renters,West,20.54,2025-07-31
5374,Renters,West,23.74,2025-03-23
5375,Renters,Midwest,23.59,2024-10-19
5376,Renters,South,13.51,2024-09-16
5377,Renters,West,19.62,2025-06-30
5378,Renters,West,16.09,2024-05-30
5379,Renters,West,18.29,2025-09-27
5380,Renters,Northeast,22.14,2025-07-25
5381,Renters,West,13.1,2024-10-05
5382,Renters,West,22.18,2024-12-02
5383,Renters,Midwest,17.63,2025-06-07
5384,Renters,Northeast,24.66,2024-10-30
5385,Renters,South,14.41,2024-11-05
5386,Renters,Northeast,18.78,2024-01-13
5387,Flood,South,195.77,2025-01-18
5388,Homeowners,Northeast,201.93,2024-04-24
5389,Renters,Midwest,22.01,2024-02-16
5390,Renters,West,13.94,2024-01-31
5391,Flood,West,283.23,2024-09-12
5392,Renters,Midwest,17.51,2024-03-15
5393,Renters,Midwest,12.23,2024-02-06
5394,Renters,Northeast,24.54,2024-11-06
5395,Renters,West,12.47,2025-05-18
5396,Homeowners,West,192.1,2025-05-04
5397,Renters,West,15.22,2024-01-07
5398,Renters,South,16.59,2025-08-08
5399,Renters,Northeast,12.59,2024-02-25
5400,Renters,South,19.47,2024-09-09
5401,Renters,Midwest,21.26,2024-11-18
5402,Renters,West,19.92,2025-02-23
5403,Renters,South,17.98,2025-09-23
5404,Homeowners,Midwest,175.21,2025-09-21
5405,Renters,West,16.49,2024-01-11
5406,Renters,South,23.19,2024-10-02
5407,Renters,West,18.1,2024-11-06
5408,Renters,South,24.55,2024-01-04
5409,Homeowners,Northeast,197.36,2024-05-16
5410,Renters,Midwest,13.98,2024-04-26
5411,Renters,West,20.39,2024-10-19
5412,Renters,West,22.95,2024-04-05
5413,Renters,Northeast,15.82,2024-12-22
5414,Renters,South,22.63,2024-02-28
5415,Renters,Midwest,22.38,2024-08-24
5416,Renters,West,24.34,2025-04-03
5417,Renters,South,13.31,2025-02-06
5418,Homeowners,South,160.08,2024-07-06
5419,Flood,South,264.97,2024-08-31
5420,Homeowners,Northeast,215.92,2024-03-28
5421,Renters,West,12.82,2025-02-02
5422,Renters,South,18.78,2025-09-15
5423,Renters,South,14.71,2024-02-04
5424,Homeowners,Northeast,186.51,2024-06-25
5425,Renters,West,14.47,2024-12-01
5426,Renters,Midwest,24.57,2024-03-09
5427,Flood,South,173.51,2025-03-27
5428,Renters,West,20.41,2024-12-27
5429,Renters,South,12.84,2024-01-27
5430,Renters,Northeast,15.54,2025-04-26
5431,Renters,South,24.43,2024-12-29
5432,Renters,West,20.22,2024-11-01
5433,Renters,Midwest,24.32,2024-12-23
5434,Flood,South,273.38,2025-03-05
5435,Renters,South,24.75,2025-08-01
5436,Renters,Midwest,22.3,2024-03-02
5437,Renters,South,24.56,2025-02-18
5438,Renters,West,19.17,2024-09-09
5439,Renters,South,24.39,2025-03-31
5440,Renters,Northeast,17.26,2024-05-30
5441,Renters,South,24.97,2025-06-25
5442,Flood,Midwest,45.14,2024-06-04
5443,Renters,South,19.07,2025-07-07
5444,Renters,West,18.57,2025-03-27
5445,Homeowners,Northeast,204.45,2024-09-18
5446,Renters,Northeast,15.39,2025-09-29
5447,Renters,South,20.51,2024-02-20
5448,Renters,West,16.05,2024-08-08
5449,Renters,West,22.61,2025-03-10
5450,Renters,West,14.36,2024-01-18
5451,Renters,South,23.85,2025-03-11
5452,Renters,Midwest,23.26,2025-08-24
5453,Renters,West,16.68,2025-07-19
5454,Flood,South,178.34,2025-06-07
5455,Renters,Northeast,13.34,2025-08-12
5456,Renters,West,14.37,2025-03-08
5457,Renters,South,21.25,2025-09-08
5458,Renters,West,17.28,2024-05-25
5459,Renters,South,13.73,2025-05-13
5460,Renters,West,13.35,2025-04-07
5461,Renters,West,20.01,2024-09-28
5462,Renters,South,13.43,2024-01-22
5463,Renters,South,18.83,2025-02-03
5464,Renters,South,22.58,2025-06-19
5465,Renters,West,20.42,2025-07-13
5466,Renters,Northeast,14.67,2025-06-09
5467,Renters,Midwest,13.8,2024-03-24
5468,Renters,South,14.73,2025-08-08
5469,Renters,Northeast,15.25,2025-04-21
5470,Renters,Midwest,24.57,2025-09-20
5471,Renters,West,13.52,2024-12-04
5472,Renters,Midwest,16.28,2024-02-18
5473,Renters,Midwest,16.47,2025-05-16
5474,Renters,South,14.64,2024-09-05
5475,Renters,South,23.75,2025-07-28
5476,Homeowners,Midwest,189.95,2025-01-19
5477,Flood,South,144.0,2024-04-08
5478,Flood,West,135.9,2025-03-15
5479,Homeowners,South,219.61,2024-04-23
5480,Renters,West,20.4,2025-06-29
5481,Renters,Northeast,23.45,2024-03-23
5482,Homeowners,South,199.48,2024-11-01
5483,Renters,South,12.18,2025-07-02
5484,Homeowners,Midwest,220.49,2025-06-07
5485,Renters,South,21.9,2024-03-05
5486,Homeowners,Northeast,219.16,2025-08-07
5487,Homeowners,Midwest,164.21,2025-06-25
